user_id,item_id,listening_time_in_scale_0-5,title,duration,loudness,tempo,key,event_type
44,198,3.45,(This Is Not A) Love Song (Live),388.28363,-16.433,132.506,0,"""Have listened  it completely""""Like""""Download"""
7,198,3.01,(This Is Not A) Love Song (Live),388.28363,-16.433,132.506,0,"""Have listened  it completely""""View Song Information""""Add it to your music"""
10,198,0.4,(This Is Not A) Love Song (Live),388.28363,-16.433,132.506,0,"""Skip it frequently""""Not recommend it anymore"""
1,189,4.14,Drunk Alone,120.2673,-3.422,143.231,10,"""Have listened  it completely""""View Song Information""""Add it to your music""""Download"""
29,189,2.91,Drunk Alone,120.2673,-3.422,143.231,10,"""Listen it frequently""""Like""""View Song Information""""Add it to your music"""
142,189,2.26,Drunk Alone,120.2673,-3.422,143.231,10,"""Listen it frequently"""
92,189,3.18,Drunk Alone,120.2673,-3.422,143.231,10,"""Listen it frequently""""Add it to your music"""
56,189,1.51,Drunk Alone,120.2673,-3.422,143.231,10,"""Skip it"""
25,189,1.44,Drunk Alone,120.2673,-3.422,143.231,10,"""Have listened  it completely""""View Song Information"""
70,189,3.13,Drunk Alone,120.2673,-3.422,143.231,10,"""Have listened  it completely""""Like""""Add it to your music""""Download"""
23,189,4.72,Drunk Alone,120.2673,-3.422,143.231,10,"""Listen it frequently""""Like""""View Song Information""""Add it to your music"""
6,189,1.98,Drunk Alone,120.2673,-3.422,143.231,10,"""Listen it frequently"""
151,189,3.07,Drunk Alone,120.2673,-3.422,143.231,10,"""Listen it frequently""""Like""""View Song Information""""Add it to your music"""
97,189,3.29,Drunk Alone,120.2673,-3.422,143.231,10,"""Have listened  it completely""""View Song Information""""Add it to your music""""Download"""
43,189,1.85,Drunk Alone,120.2673,-3.422,143.231,10,"""Listen it frequently""""Download"""
58,189,3.91,Drunk Alone,120.2673,-3.422,143.231,10,"""Have listened  it completely""""View Song Information"""
18,189,3.03,Drunk Alone,120.2673,-3.422,143.231,10,"""Have listened  it completely""""Like""""View Song Information"""
5,189,3.51,Drunk Alone,120.2673,-3.422,143.231,10,"""Have listened  it completely""""View Song Information"""
148,189,3.26,Drunk Alone,120.2673,-3.422,143.231,10,"""Have listened  it completely""""View Song Information""""Add it to your music""""Download"""
16,64,0.97,An ti chans',276.50567,-4.638,101.972,0,"""Skip it""""Not recommend it anymore"""
187,64,2.39,An ti chans',276.50567,-4.638,101.972,0,"""Listen it frequently""""Like""""View Song Information""""Add it to your music"""
24,64,3.22,An ti chans',276.50567,-4.638,101.972,0,"""Listen it frequently"""
67,64,1.8,An ti chans',276.50567,-4.638,101.972,0,"""Listen it frequently""""View Song Information""""Download"""
1,64,2.75,An ti chans',276.50567,-4.638,101.972,0,"""Have listened  it completely""""Like""""View Song Information""""Add it to your music""""Download"""
43,64,3.94,An ti chans',276.50567,-4.638,101.972,0,"""Listen it frequently""""Like"""
144,64,3.93,An ti chans',276.50567,-4.638,101.972,0,"""Listen it frequently""""Like""""Download"""
13,64,3.01,An ti chans',276.50567,-4.638,101.972,0,"""Have listened  it completely""""View Song Information""""Download"""
82,64,2.58,An ti chans',276.50567,-4.638,101.972,0,"""Listen it frequently""""View Song Information"""
106,64,3.03,An ti chans',276.50567,-4.638,101.972,0,"""Have listened  it completely""""View Song Information""""Add it to your music""""Download"""
72,64,3.1,An ti chans',276.50567,-4.638,101.972,0,"""Listen it frequently""""Like""""View Song Information""""Add it to your music"""
128,64,3.17,An ti chans',276.50567,-4.638,101.972,0,"""Have listened  it completely""""Download"""
96,64,3.65,An ti chans',276.50567,-4.638,101.972,0,"""Listen it frequently""""View Song Information""""Add it to your music""""Download"""
156,64,0.95,An ti chans',276.50567,-4.638,101.972,0,"""Skip it""""Not recommend it anymore"""
10,64,2.54,An ti chans',276.50567,-4.638,101.972,0,"""Have listened  it completely""""Like""""Add it to your music""""Download"""
153,64,2.34,An ti chans',276.50567,-4.638,101.972,0,"""Have listened  it completely"""
94,64,2.18,An ti chans',276.50567,-4.638,101.972,0,"""Have listened  it completely""""Like""""Add it to your music""""Download"""
125,64,0.49,An ti chans',276.50567,-4.638,101.972,0,"""Skip it frequently""""Not recommend it anymore"""
84,64,3.69,An ti chans',276.50567,-4.638,101.972,0,"""Have listened  it completely""""Like""""View Song Information""""Add it to your music"""
163,64,2.63,An ti chans',276.50567,-4.638,101.972,0,"""Listen it frequently""""Add it to your music"""
76,64,1.89,An ti chans',276.50567,-4.638,101.972,0,"""Have listened  it completely""""View Song Information""""Download"""
51,64,2.81,An ti chans',276.50567,-4.638,101.972,0,"""Listen it frequently""""Like"""
64,64,2.86,An ti chans',276.50567,-4.638,101.972,0,"""Have listened  it completely""""Download"""
95,64,2.91,An ti chans',276.50567,-4.638,101.972,0,"""Have listened  it completely""""Like""""View Song Information""""Download"""
87,64,1.79,An ti chans',276.50567,-4.638,101.972,0,"""Have listened  it completely""""Add it to your music""""Download"""
58,64,2.93,An ti chans',276.50567,-4.638,101.972,0,"""Have listened  it completely""""Like""""View Song Information""""Download"""
91,64,1.25,An ti chans',276.50567,-4.638,101.972,0,"""Skip it""""Not recommend it anymore"""
151,64,3.12,An ti chans',276.50567,-4.638,101.972,0,"""Have listened  it completely""""Like""""Add it to your music""""Download"""
18,64,1.23,An ti chans',276.50567,-4.638,101.972,0,"""Listen it frequently""""Like""""View Song Information""""Download"""
184,64,2.5,An ti chans',276.50567,-4.638,101.972,0,"""Have listened  it completely""""Like""""View Song Information""""Add it to your music"""
60,64,2.56,An ti chans',276.50567,-4.638,101.972,0,"""Listen it frequently""""Like""""Download"""
194,64,2.63,An ti chans',276.50567,-4.638,101.972,0,"""Have listened  it completely""""Like""""Download"""
56,64,3.7,An ti chans',276.50567,-4.638,101.972,0,"""Have listened  it completely""""Download"""
59,64,3.7,An ti chans',276.50567,-4.638,101.972,0,"""Listen it frequently""""View Song Information""""Add it to your music"""
83,64,3.78,An ti chans',276.50567,-4.638,101.972,0,"""Listen it frequently""""Like""""Add it to your music""""Download"""
99,64,3.26,An ti chans',276.50567,-4.638,101.972,0,"""Have listened  it completely""""View Song Information"""
175,64,2.54,An ti chans',276.50567,-4.638,101.972,0,"""Listen it frequently""""Add it to your music""""Download"""
71,64,3.32,An ti chans',276.50567,-4.638,101.972,0,"""Have listened  it completely""""Like""""Add it to your music"""
110,64,3.33,An ti chans',276.50567,-4.638,101.972,0,"""Have listened  it completely""""View Song Information""""Add it to your music""""Download"""
53,64,3.05,An ti chans',276.50567,-4.638,101.972,0,"""Listen it frequently""""Like""""Download"""
57,64,3.27,An ti chans',276.50567,-4.638,101.972,0,"""Have listened  it completely""""View Song Information""""Add it to your music"""
109,64,2.83,An ti chans',276.50567,-4.638,101.972,0,"""Have listened  it completely""""Like""""View Song Information""""Add it to your music"""
92,64,3.17,An ti chans',276.50567,-4.638,101.972,0,"""Listen it frequently""""View Song Information""""Add it to your music""""Download"""
73,64,2.79,An ti chans',276.50567,-4.638,101.972,0,"""Have listened  it completely""""Like"""
7,64,3.09,An ti chans',276.50567,-4.638,101.972,0,"""Listen it frequently""""Like"""
188,64,2.33,An ti chans',276.50567,-4.638,101.972,0,"""Listen it frequently""""Like""""Download"""
6,64,4.03,An ti chans',276.50567,-4.638,101.972,0,"""Have listened  it completely""""Like"""
177,64,2.89,An ti chans',276.50567,-4.638,101.972,0,"""Listen it frequently""""View Song Information""""Add it to your music""""Download"""
44,64,3.7,An ti chans',276.50567,-4.638,101.972,0,"""Have listened  it completely""""Like""""Add it to your music"""
90,64,1.07,An ti chans',276.50567,-4.638,101.972,0,"""Skip it frequently""""Not recommend it anymore"""
130,64,3.68,An ti chans',276.50567,-4.638,101.972,0,"""Have listened  it completely""""Like"""
42,64,3.87,An ti chans',276.50567,-4.638,101.972,0,"""Listen it frequently""""View Song Information""""Add it to your music"""
178,64,3.35,An ti chans',276.50567,-4.638,101.972,0,"""Have listened  it completely""""Like""""View Song Information""""Add it to your music""""Download"""
123,64,2.51,An ti chans',276.50567,-4.638,101.972,0,"""Have listened  it completely""""Add it to your music""""Download"""
198,64,1.66,An ti chans',276.50567,-4.638,101.972,0,"""Skip it frequently"""
65,64,2.01,An ti chans',276.50567,-4.638,101.972,0,"""Have listened  it completely""""View Song Information""""Download"""
85,64,3.05,An ti chans',276.50567,-4.638,101.972,0,"""Listen it frequently""""View Song Information""""Download"""
119,64,0.64,An ti chans',276.50567,-4.638,101.972,0,"""Skip it""""Not recommend it anymore"""
145,64,4.24,An ti chans',276.50567,-4.638,101.972,0,"""Have listened  it completely""""Like"""
62,64,3.28,An ti chans',276.50567,-4.638,101.972,0,"""Have listened  it completely""""Like""""Add it to your music""""Download"""
80,64,2.71,An ti chans',276.50567,-4.638,101.972,0,"""Have listened  it completely""""Download"""
13,215,3.03,Inolvidable,198.26893,-14.509,132.967,2,"""Listen it frequently""""Like""""Add it to your music"""
83,215,2.14,Inolvidable,198.26893,-14.509,132.967,2,"""Have listened  it completely""""Like""""Add it to your music""""Download"""
59,215,3.26,Inolvidable,198.26893,-14.509,132.967,2,"""Have listened  it completely""""Like""""Download"""
187,215,3.61,Inolvidable,198.26893,-14.509,132.967,2,"""Listen it frequently""""Like""""View Song Information""""Add it to your music""""Download"""
122,215,2.8,Inolvidable,198.26893,-14.509,132.967,2,"""Have listened  it completely""""Like""""View Song Information""""Download"""
56,215,3.41,Inolvidable,198.26893,-14.509,132.967,2,"""Listen it frequently""""View Song Information""""Add it to your music""""Download"""
23,215,2.63,Inolvidable,198.26893,-14.509,132.967,2,"""Listen it frequently""""Like""""Add it to your music""""Download"""
128,215,2.75,Inolvidable,198.26893,-14.509,132.967,2,"""Listen it frequently""""Like""""Add it to your music"""
11,215,2.5,Inolvidable,198.26893,-14.509,132.967,2,"""Have listened  it completely"""
1,215,2.55,Inolvidable,198.26893,-14.509,132.967,2,"""Have listened  it completely""""Add it to your music""""Download"""
194,215,3.55,Inolvidable,198.26893,-14.509,132.967,2,"""Have listened  it completely""""Like""""Download"""
18,215,2.7,Inolvidable,198.26893,-14.509,132.967,2,"""Listen it frequently""""Like""""View Song Information""""Add it to your music""""Download"""
92,215,3.26,Inolvidable,198.26893,-14.509,132.967,2,"""Have listened  it completely""""Add it to your music"""
161,215,3.51,Inolvidable,198.26893,-14.509,132.967,2,"""Listen it frequently""""Download"""
64,215,1.95,Inolvidable,198.26893,-14.509,132.967,2,"""Listen it frequently"""
175,215,2.15,Inolvidable,198.26893,-14.509,132.967,2,"""Have listened  it completely""""Like""""Add it to your music""""Download"""
200,215,1.8,Inolvidable,198.26893,-14.509,132.967,2,"""Skip it frequently""""Not recommend it anymore"""
80,215,3.3,Inolvidable,198.26893,-14.509,132.967,2,"""Listen it frequently""""Like""""Add it to your music""""Download"""
42,215,2.32,Inolvidable,198.26893,-14.509,132.967,2,"""Have listened  it completely""""Like"""
109,215,2.72,Inolvidable,198.26893,-14.509,132.967,2,"""Listen it frequently""""Like""""View Song Information""""Add it to your music""""Download"""
85,215,4.05,Inolvidable,198.26893,-14.509,132.967,2,"""Listen it frequently""""Like""""View Song Information""""Add it to your music"""
43,215,1.84,Inolvidable,198.26893,-14.509,132.967,2,"""Listen it frequently""""View Song Information"""
152,215,3.55,Inolvidable,198.26893,-14.509,132.967,2,"""Have listened  it completely""""Like""""View Song Information"""
198,215,2.33,Inolvidable,198.26893,-14.509,132.967,2,"""Have listened  it completely""""Like""""View Song Information""""Add it to your music""""Download"""
144,215,1.48,Inolvidable,198.26893,-14.509,132.967,2,"""Skip it frequently"""
110,215,3.04,Inolvidable,198.26893,-14.509,132.967,2,"""Listen it frequently""""Like""""Add it to your music"""
77,215,2.6,Inolvidable,198.26893,-14.509,132.967,2,"""Listen it frequently""""Like""""Download"""
184,215,4.15,Inolvidable,198.26893,-14.509,132.967,2,"""Have listened  it completely""""Like""""Add it to your music"""
130,215,3.82,Inolvidable,198.26893,-14.509,132.967,2,"""Have listened  it completely""""Add it to your music"""
151,215,2.22,Inolvidable,198.26893,-14.509,132.967,2,"""Listen it frequently""""Like""""View Song Information""""Add it to your music""""Download"""
7,215,3.37,Inolvidable,198.26893,-14.509,132.967,2,"""Have listened  it completely""""View Song Information""""Add it to your music""""Download"""
65,215,2.51,Inolvidable,198.26893,-14.509,132.967,2,"""Listen it frequently""""Add it to your music"""
12,215,3.36,Inolvidable,198.26893,-14.509,132.967,2,"""Have listened  it completely""""Like""""View Song Information""""Add it to your music"""
60,215,3.72,Inolvidable,198.26893,-14.509,132.967,2,"""Have listened  it completely""""View Song Information""""Add it to your music"""
94,215,2.09,Inolvidable,198.26893,-14.509,132.967,2,"""Listen it frequently""""Like""""Download"""
48,215,2.47,Inolvidable,198.26893,-14.509,132.967,2,"""Listen it frequently""""View Song Information""""Download"""
174,215,0.57,Inolvidable,198.26893,-14.509,132.967,2,"""Skip it frequently""""Not recommend it anymore"""
95,215,3.53,Inolvidable,198.26893,-14.509,132.967,2,"""Listen it frequently""""Add it to your music""""Download"""
178,215,2.72,Inolvidable,198.26893,-14.509,132.967,2,"""Listen it frequently""""View Song Information""""Add it to your music"""
72,215,2.9,Inolvidable,198.26893,-14.509,132.967,2,"""Have listened  it completely""""Like""""Add it to your music"""
90,215,2.23,Inolvidable,198.26893,-14.509,132.967,2,"""Listen it frequently""""Like""""View Song Information""""Add it to your music""""Download"""
62,215,1.78,Inolvidable,198.26893,-14.509,132.967,2,"""Have listened  it completely""""Like""""Add it to your music""""Download"""
128,204,3.02,Forever,363.59791,-4.376,139.998,1,"""Listen it frequently""""Add it to your music""""Download"""
43,204,3.74,Forever,363.59791,-4.376,139.998,1,"""Have listened  it completely""""Like""""Download"""
57,204,0.47,Forever,363.59791,-4.376,139.998,1,"""Skip it"""
99,204,2.78,Forever,363.59791,-4.376,139.998,1,"""Listen it frequently""""Like""""View Song Information""""Add it to your music"""
188,204,4.27,Forever,363.59791,-4.376,139.998,1,"""Have listened  it completely""""Like""""Add it to your music""""Download"""
130,204,3.46,Forever,363.59791,-4.376,139.998,1,"""Listen it frequently""""View Song Information""""Download"""
72,204,3.04,Forever,363.59791,-4.376,139.998,1,"""Listen it frequently""""Add it to your music""""Download"""
42,204,3.43,Forever,363.59791,-4.376,139.998,1,"""Listen it frequently""""View Song Information""""Download"""
12,204,4.2,Forever,363.59791,-4.376,139.998,1,"""Have listened  it completely""""Like""""Download"""
114,204,2.34,Forever,363.59791,-4.376,139.998,1,"""Listen it frequently""""Add it to your music"""
11,204,2.48,Forever,363.59791,-4.376,139.998,1,"""Have listened  it completely""""Like""""Add it to your music"""
110,204,2.6,Forever,363.59791,-4.376,139.998,1,"""Have listened  it completely""""Add it to your music"""
144,204,2.73,Forever,363.59791,-4.376,139.998,1,"""Have listened  it completely""""Like""""View Song Information""""Download"""
125,204,2.7,Forever,363.59791,-4.376,139.998,1,"""Have listened  it completely""""Like"""
109,204,2.67,Forever,363.59791,-4.376,139.998,1,"""Have listened  it completely""""View Song Information"""
58,204,3.49,Forever,363.59791,-4.376,139.998,1,"""Listen it frequently""""Like"""
152,204,2.97,Forever,363.59791,-4.376,139.998,1,"""Listen it frequently""""Download"""
95,204,0.91,Forever,363.59791,-4.376,139.998,1,"""Skip it""""Not recommend it anymore"""
178,204,3.09,Forever,363.59791,-4.376,139.998,1,"""Have listened  it completely""""View Song Information""""Add it to your music"""
180,204,3.43,Forever,363.59791,-4.376,139.998,1,"""Listen it frequently""""View Song Information""""Add it to your music""""Download"""
14,204,0.51,Forever,363.59791,-4.376,139.998,1,"""Skip it""""Not recommend it anymore"""
6,204,3.48,Forever,363.59791,-4.376,139.998,1,"""Listen it frequently""""View Song Information""""Add it to your music""""Download"""
49,204,2.83,Forever,363.59791,-4.376,139.998,1,"""Listen it frequently""""Add it to your music""""Download"""
174,204,3.69,Forever,363.59791,-4.376,139.998,1,"""Listen it frequently""""View Song Information""""Add it to your music""""Download"""
44,204,3.56,Forever,363.59791,-4.376,139.998,1,"""Listen it frequently""""Download"""
59,204,2.7,Forever,363.59791,-4.376,139.998,1,"""Listen it frequently""""View Song Information""""Download"""
167,204,3.2,Forever,363.59791,-4.376,139.998,1,"""Have listened  it completely""""View Song Information""""Download"""
158,204,3.06,Forever,363.59791,-4.376,139.998,1,"""Have listened  it completely""""Like""""View Song Information"""
22,204,2.25,Forever,363.59791,-4.376,139.998,1,"""Have listened  it completely""""View Song Information"""
148,204,3.6,Forever,363.59791,-4.376,139.998,1,"""Have listened  it completely""""Download"""
97,204,0.0,Forever,363.59791,-4.376,139.998,1,"""Skip it frequently""""Not recommend it anymore"""
83,204,2.11,Forever,363.59791,-4.376,139.998,1,"""Have listened  it completely""""View Song Information""""Download"""
103,204,3.56,Forever,363.59791,-4.376,139.998,1,"""Have listened  it completely""""View Song Information"""
189,204,2.96,Forever,363.59791,-4.376,139.998,1,"""Listen it frequently""""View Song Information""""Add it to your music""""Download"""
52,204,1.49,Forever,363.59791,-4.376,139.998,1,"""Skip it frequently"""
102,204,2.59,Forever,363.59791,-4.376,139.998,1,"""Have listened  it completely""""View Song Information""""Add it to your music"""
92,204,2.12,Forever,363.59791,-4.376,139.998,1,"""Have listened  it completely""""Like""""Add it to your music""""Download"""
94,204,3.62,Forever,363.59791,-4.376,139.998,1,"""Listen it frequently""""View Song Information""""Add it to your music"""
151,204,2.47,Forever,363.59791,-4.376,139.998,1,"""Have listened  it completely""""Add it to your music"""
136,204,3.56,Forever,363.59791,-4.376,139.998,1,"""Listen it frequently""""Add it to your music""""Download"""
87,204,3.45,Forever,363.59791,-4.376,139.998,1,"""Listen it frequently""""Like""""Add it to your music""""Download"""
70,204,4.28,Forever,363.59791,-4.376,139.998,1,"""Listen it frequently""""Like"""
13,204,2.97,Forever,363.59791,-4.376,139.998,1,"""Have listened  it completely""""View Song Information""""Add it to your music"""
23,204,3.7,Forever,363.59791,-4.376,139.998,1,"""Have listened  it completely""""Like""""Add it to your music""""Download"""
16,204,2.72,Forever,363.59791,-4.376,139.998,1,"""Listen it frequently""""Like""""Download"""
169,204,1.34,Forever,363.59791,-4.376,139.998,1,"""Skip it""""Not recommend it anymore"""
161,204,3.67,Forever,363.59791,-4.376,139.998,1,"""Listen it frequently""""Like""""View Song Information""""Download"""
91,204,2.07,Forever,363.59791,-4.376,139.998,1,"""Listen it frequently""""Like""""View Song Information""""Add it to your music"""
5,204,1.99,Forever,363.59791,-4.376,139.998,1,"""Listen it frequently""""View Song Information""""Add it to your music"""
60,204,2.11,Forever,363.59791,-4.376,139.998,1,"""Listen it frequently""""Download"""
7,204,1.28,Forever,363.59791,-4.376,139.998,1,"""Skip it frequently""""Not recommend it anymore"""
56,204,3.75,Forever,363.59791,-4.376,139.998,1,"""Listen it frequently""""Like""""View Song Information"""
18,204,2.75,Forever,363.59791,-4.376,139.998,1,"""Have listened  it completely""""View Song Information"""
119,204,3.55,Forever,363.59791,-4.376,139.998,1,"""Listen it frequently""""Download"""
194,204,2.86,Forever,363.59791,-4.376,139.998,1,"""Have listened  it completely""""Download"""
62,204,3.91,Forever,363.59791,-4.376,139.998,1,"""Listen it frequently""""Like""""Add it to your music"""
85,204,1.69,Forever,363.59791,-4.376,139.998,1,"""Skip it"""
200,204,2.91,Forever,363.59791,-4.376,139.998,1,"""Have listened  it completely""""View Song Information""""Add it to your music"""
25,204,2.15,Forever,363.59791,-4.376,139.998,1,"""Have listened  it completely""""Like""""Add it to your music""""Download"""
198,204,4.15,Forever,363.59791,-4.376,139.998,1,"""Have listened  it completely""""Like"""
1,204,3.41,Forever,363.59791,-4.376,139.998,1,"""Have listened  it completely""""Like"""
187,204,3.57,Forever,363.59791,-4.376,139.998,1,"""Have listened  it completely""""Like""""View Song Information"""
177,204,3.63,Forever,363.59791,-4.376,139.998,1,"""Listen it frequently""""Like""""View Song Information""""Add it to your music"""
20,204,2.94,Forever,363.59791,-4.376,139.998,1,"""Listen it frequently""""Add it to your music""""Download"""
1,33,2.6,It Makes No Difference Now,133.32853,-9.983,160.839,4,"""Listen it frequently""""Like""""View Song Information""""Add it to your music"""
94,33,2.2,It Makes No Difference Now,133.32853,-9.983,160.839,4,"""Have listened  it completely"""
95,33,4.03,It Makes No Difference Now,133.32853,-9.983,160.839,4,"""Have listened  it completely""""Like""""View Song Information""""Add it to your music""""Download"""
200,33,3.74,It Makes No Difference Now,133.32853,-9.983,160.839,4,"""Have listened  it completely""""View Song Information""""Add it to your music""""Download"""
62,33,2.53,It Makes No Difference Now,133.32853,-9.983,160.839,4,"""Listen it frequently""""View Song Information"""
144,33,3.05,It Makes No Difference Now,133.32853,-9.983,160.839,4,"""Listen it frequently""""Add it to your music""""Download"""
197,33,3.38,It Makes No Difference Now,133.32853,-9.983,160.839,4,"""Listen it frequently""""Like""""Add it to your music"""
135,33,2.25,It Makes No Difference Now,133.32853,-9.983,160.839,4,"""Have listened  it completely""""Like""""Add it to your music""""Download"""
193,33,3.44,It Makes No Difference Now,133.32853,-9.983,160.839,4,"""Have listened  it completely""""View Song Information""""Add it to your music"""
130,33,3.09,It Makes No Difference Now,133.32853,-9.983,160.839,4,"""Have listened  it completely""""View Song Information""""Download"""
87,33,1.54,It Makes No Difference Now,133.32853,-9.983,160.839,4,"""Skip it"""
198,33,2.15,It Makes No Difference Now,133.32853,-9.983,160.839,4,"""Listen it frequently"""
59,33,3.45,It Makes No Difference Now,133.32853,-9.983,160.839,4,"""Have listened  it completely""""Like""""View Song Information"""
90,33,2.93,It Makes No Difference Now,133.32853,-9.983,160.839,4,"""Listen it frequently""""View Song Information"""
117,33,1.94,It Makes No Difference Now,133.32853,-9.983,160.839,4,"""Listen it frequently""""View Song Information""""Add it to your music""""Download"""
110,33,2.69,It Makes No Difference Now,133.32853,-9.983,160.839,4,"""Have listened  it completely"""
115,33,3.85,It Makes No Difference Now,133.32853,-9.983,160.839,4,"""Have listened  it completely""""View Song Information""""Add it to your music""""Download"""
10,33,1.93,It Makes No Difference Now,133.32853,-9.983,160.839,4,"""Listen it frequently"""
13,33,3.54,It Makes No Difference Now,133.32853,-9.983,160.839,4,"""Listen it frequently""""Like""""View Song Information""""Add it to your music"""
151,33,3.59,It Makes No Difference Now,133.32853,-9.983,160.839,4,"""Have listened  it completely""""Like""""Download"""
152,33,2.53,It Makes No Difference Now,133.32853,-9.983,160.839,4,"""Have listened  it completely""""Like""""View Song Information""""Add it to your music"""
16,33,2.0,It Makes No Difference Now,133.32853,-9.983,160.839,4,"""Skip it frequently""""Not recommend it anymore"""
1,160,2.52,Heaven is Where The Heart Is,207.12444,-12.779000000000002,111.316,7,"""Have listened  it completely""""Like""""View Song Information""""Add it to your music""""Download"""
160,160,3.0,Heaven is Where The Heart Is,207.12444,-12.779000000000002,111.316,7,"""Listen it frequently""""Add it to your music"""
194,160,4.06,Heaven is Where The Heart Is,207.12444,-12.779000000000002,111.316,7,"""Listen it frequently""""Like""""View Song Information"""
64,160,2.63,Heaven is Where The Heart Is,207.12444,-12.779000000000002,111.316,7,"""Have listened  it completely""""Like""""Add it to your music""""Download"""
174,160,3.29,Heaven is Where The Heart Is,207.12444,-12.779000000000002,111.316,7,"""Have listened  it completely""""Like""""View Song Information"""
16,160,3.54,Heaven is Where The Heart Is,207.12444,-12.779000000000002,111.316,7,"""Have listened  it completely""""Like""""Add it to your music""""Download"""
10,160,2.48,Heaven is Where The Heart Is,207.12444,-12.779000000000002,111.316,7,"""Have listened  it completely""""Like""""View Song Information""""Download"""
151,160,4.18,Heaven is Where The Heart Is,207.12444,-12.779000000000002,111.316,7,"""Listen it frequently""""View Song Information""""Add it to your music"""
85,160,3.58,Heaven is Where The Heart Is,207.12444,-12.779000000000002,111.316,7,"""Listen it frequently""""Like""""Add it to your music"""
144,160,3.57,Heaven is Where The Heart Is,207.12444,-12.779000000000002,111.316,7,"""Listen it frequently""""Like""""View Song Information"""
92,160,3.53,Heaven is Where The Heart Is,207.12444,-12.779000000000002,111.316,7,"""Have listened  it completely""""View Song Information""""Download"""
60,160,4.52,Heaven is Where The Heart Is,207.12444,-12.779000000000002,111.316,7,"""Listen it frequently""""View Song Information"""
94,160,3.67,Heaven is Where The Heart Is,207.12444,-12.779000000000002,111.316,7,"""Have listened  it completely""""Like""""Add it to your music"""
185,160,3.82,Heaven is Where The Heart Is,207.12444,-12.779000000000002,111.316,7,"""Have listened  it completely""""View Song Information"""
13,160,0.77,Heaven is Where The Heart Is,207.12444,-12.779000000000002,111.316,7,"""Skip it""""Not recommend it anymore"""
184,160,0.85,Heaven is Where The Heart Is,207.12444,-12.779000000000002,111.316,7,"""Skip it"""
177,160,2.48,Heaven is Where The Heart Is,207.12444,-12.779000000000002,111.316,7,"""Have listened  it completely""""Like""""View Song Information""""Add it to your music"""
11,227,2.25,Iskorosten' (instr.),100.5971,-10.777,159.895,8,"""Have listened  it completely""""Download"""
1,227,0.73,Iskorosten' (instr.),100.5971,-10.777,159.895,8,"""Skip it""""Not recommend it anymore"""
22,227,0.96,Iskorosten' (instr.),100.5971,-10.777,159.895,8,"""Skip it"""
200,227,2.44,Iskorosten' (instr.),100.5971,-10.777,159.895,8,"""Have listened  it completely""""Like""""Add it to your music"""
94,227,3.37,Iskorosten' (instr.),100.5971,-10.777,159.895,8,"""Have listened  it completely""""Add it to your music"""
135,227,2.9,Iskorosten' (instr.),100.5971,-10.777,159.895,8,"""Listen it frequently""""View Song Information"""
128,227,3.02,Iskorosten' (instr.),100.5971,-10.777,159.895,8,"""Have listened  it completely""""Add it to your music"""
195,227,2.84,Iskorosten' (instr.),100.5971,-10.777,159.895,8,"""Listen it frequently""""Like""""Download"""
127,227,3.41,Iskorosten' (instr.),100.5971,-10.777,159.895,8,"""Have listened  it completely""""Add it to your music""""Download"""
44,227,3.88,Iskorosten' (instr.),100.5971,-10.777,159.895,8,"""Listen it frequently""""Like""""Add it to your music""""Download"""
5,227,3.66,Iskorosten' (instr.),100.5971,-10.777,159.895,8,"""Listen it frequently""""View Song Information"""
7,227,3.37,Iskorosten' (instr.),100.5971,-10.777,159.895,8,"""Have listened  it completely""""Add it to your music"""
62,227,3.13,Iskorosten' (instr.),100.5971,-10.777,159.895,8,"""Have listened  it completely""""Like""""Download"""
151,227,1.08,Iskorosten' (instr.),100.5971,-10.777,159.895,8,"""Skip it frequently""""Not recommend it anymore"""
183,227,1.14,Iskorosten' (instr.),100.5971,-10.777,159.895,8,"""Skip it"""
194,227,2.76,Iskorosten' (instr.),100.5971,-10.777,159.895,8,"""Listen it frequently""""Like""""View Song Information""""Add it to your music"""
59,227,4.07,Iskorosten' (instr.),100.5971,-10.777,159.895,8,"""Have listened  it completely""""Like"""
64,227,2.73,Iskorosten' (instr.),100.5971,-10.777,159.895,8,"""Have listened  it completely""""Like""""Add it to your music""""Download"""
130,227,2.87,Iskorosten' (instr.),100.5971,-10.777,159.895,8,"""Listen it frequently""""Add it to your music""""Download"""
28,227,2.93,Iskorosten' (instr.),100.5971,-10.777,159.895,8,"""Have listened  it completely""""Like""""View Song Information""""Add it to your music""""Download"""
16,227,2.8,Iskorosten' (instr.),100.5971,-10.777,159.895,8,"""Have listened  it completely""""Like""""View Song Information""""Add it to your music""""Download"""
109,227,4.42,Iskorosten' (instr.),100.5971,-10.777,159.895,8,"""Have listened  it completely""""Like""""View Song Information""""Add it to your music""""Download"""
92,227,4.48,Iskorosten' (instr.),100.5971,-10.777,159.895,8,"""Listen it frequently""""Download"""
60,227,3.98,Iskorosten' (instr.),100.5971,-10.777,159.895,8,"""Listen it frequently""""Add it to your music""""Download"""
148,227,3.78,Iskorosten' (instr.),100.5971,-10.777,159.895,8,"""Have listened  it completely""""Download"""
8,227,2.78,Iskorosten' (instr.),100.5971,-10.777,159.895,8,"""Listen it frequently""""View Song Information""""Download"""
